gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000132463,1709.716163,0.293859704,0.103569415,2.837321269,0.004549381,0.035845944
ENSG00000131100,2231.74519,0.318522816,0.112281524,2.836823068,0.004556485,0.035883492
ENSG00000063587,607.3315302,0.36575426,0.129008955,2.83510754,0.004581026,0.036058247
ENSG00000182263,181.5145786,-0.761169898,0.268555666,-2.834309588,0.004592482,0.036129878
ENSG00000114757,14.46181116,-1.74355957,0.615269185,-2.833815851,0.004599583,0.036148668
ENSG00000172292,736.4573154,0.59560882,0.210172073,2.833910383,0.004598222,0.036148668
ENSG00000159200,2895.503298,1.169673082,0.412915681,2.832716549,0.004615429,0.036254634
ENSG00000160746,1360.93933,0.310029689,0.109531008,2.830519821,0.004647243,0.036485853
ENSG00000105204,213.3246001,-0.422170969,0.149197165,-2.829617893,0.004660363,0.036551443
ENSG00000281320,213.3246001,-0.422170969,0.149197165,-2.829617893,0.004660363,0.036551443
ENSG00000110628,135.7581994,0.580884088,0.205320225,2.829161558,0.004667013,0.036584901
ENSG00000166166,352.4723148,0.362792519,0.128293891,2.827823802,0.004686559,0.03671936
ENSG00000132361,905.8122166,0.450819009,0.159435882,2.827588138,0.00469001,0.036727641
ENSG00000197496,2149.890984,0.480214465,0.169869452,2.826961885,0.004699192,0.036780768
ENSG00000111077,3950.581684,0.342553142,0.121203417,2.826266382,0.004709408,0.036841933
ENSG00000111615,851.8726423,-0.340748003,0.120573737,-2.826054931,0.004712518,0.036847473
ENSG00000136111,696.634473,0.4485971,0.158783089,2.825219634,0.004724822,0.036923621
ENSG00000184916,36.36635142,-1.263034618,0.447081271,-2.825067161,0.004727071,0.036923621
ENSG00000067955,592.0589278,0.327470869,0.115954996,2.824120389,0.004741057,0.037014025
ENSG00000141510,835.3997454,-0.538292427,0.190722259,-2.822389109,0.00476673,0.037195529
ENSG00000274349,103.9876907,-0.610518306,0.216417198,-2.821024911,0.004787049,0.037335085
ENSG00000120217,114.745462,-0.667581135,0.236708019,-2.820272577,0.004798287,0.037403721
ENSG00000184083,456.7735683,0.479041174,0.169872533,2.82000371,0.004802309,0.037416063
ENSG00000155011,12.5045148,-1.630998624,0.578592744,-2.818906116,0.004818761,0.037525184
ENSG00000119514,434.2854296,-1.128827147,0.400617278,-2.817719578,0.004836603,0.037595209
ENSG00000134780,143.9976392,-0.689479265,0.24467876,-2.817895859,0.004833949,0.037595209
ENSG00000161513,595.4322802,-0.941522668,0.334135841,-2.817784129,0.004835631,0.037595209
ENSG00000178234,1186.545671,0.241398796,0.085673612,2.817656335,0.004837556,0.037595209
ENSG00000103005,642.1871679,0.351248057,0.12468468,2.817090742,0.004846083,0.037642411
ENSG00000116830,300.3720683,-0.676402184,0.24012604,-2.81686311,0.004849519,0.037650036
ENSG00000138182,173.6396994,-0.58583632,0.208075833,-2.815494296,0.004870226,0.037791674
ENSG00000180488,532.9750335,0.437104739,0.155292843,2.814712706,0.004882086,0.037864549
ENSG00000134259,44.99652264,-1.345214744,0.478018303,-2.814149028,0.004890655,0.037911843
ENSG00000112297,342.4266724,0.606675444,0.215609529,2.813769155,0.004896438,0.0379375
ENSG00000122641,880.8339017,0.983722178,0.349963764,2.810925812,0.004939917,0.038219338
ENSG00000134070,48.56724245,-0.943729818,0.335739172,-2.810901724,0.004940287,0.038219338
ENSG00000197594,645.7065914,1.143557563,0.40681527,2.810999601,0.004938785,0.038219338
ENSG00000004799,935.5593033,2.559675314,0.911031411,2.80964551,0.004959609,0.03833016
ENSG00000100350,576.0441591,-0.58616094,0.208623189,-2.809663409,0.004959334,0.03833016
ENSG00000158006,222.3269655,-0.404095714,0.143839602,-2.809349507,0.004964172,0.038346106
ENSG00000112972,319.1309409,-0.395092895,0.140709347,-2.807865317,0.004987108,0.038487523
ENSG00000120837,1847.899121,0.956906352,0.340798013,2.807840178,0.004987497,0.038487523
ENSG00000173598,2959.632235,0.794087042,0.282836687,2.807581475,0.004991505,0.038499085
ENSG00000166402,709.2123001,-0.427491241,0.152349909,-2.805982908,0.005016335,0.038671156
ENSG00000244607,28.84302718,0.902399758,0.321918038,2.803197245,0.005059871,0.038987186
ENSG00000119630,720.9688829,-1.188542572,0.424100907,-2.802499483,0.00507083,0.039052008
ENSG00000185875,69.08202389,-0.761867841,0.271944387,-2.801557515,0.005085657,0.039146549
ENSG00000143416,1369.122092,-0.609184005,0.217528657,-2.800477023,0.005102714,0.039258142
ENSG00000107372,5274.52136,0.741864711,0.264952963,2.799986461,0.005110475,0.039298144
ENSG00000264187,21.27711228,-1.172746753,0.419041243,-2.798642786,0.005131787,0.03944226
ENSG00000104825,214.1282385,0.402404643,0.143833989,2.797702018,0.005146757,0.039500911
ENSG00000258818,766.5347834,0.918082845,0.328158892,2.797677795,0.005147143,0.039500911
ENSG00000282905,214.1282385,0.402404643,0.143833989,2.797702018,0.005146757,0.039500911
ENSG00000117602,341.2609965,0.777889391,0.278203041,2.796121094,0.005172002,0.039637266
ENSG00000121361,219.5720889,0.713806923,0.255274152,2.796236587,0.005170154,0.039637266
ENSG00000166473,168.3842634,-1.100687561,0.393653837,-2.796079846,0.005172662,0.039637266
ENSG00000099785,446.1255535,0.519153721,0.185687423,2.795847519,0.005176382,0.039645966
ENSG00000122507,550.9254935,-0.364144276,0.13028516,-2.794978918,0.00519031,0.039653658
ENSG00000163823,10.47447761,-1.825721843,0.653210241,-2.794998806,0.005189991,0.039653658
ENSG00000166946,1014.25613,0.439775392,0.1573304,2.795234688,0.005186205,0.039653658
ENSG00000185972,13.62693037,-1.426374587,0.510302066,-2.795157381,0.005187445,0.039653658
ENSG00000281289,185.3486112,1.007679186,0.360468287,2.795472507,0.005182391,0.039653658
ENSG00000162961,391.8132992,0.419615303,0.150148119,2.794675727,0.00519518,0.039660641
ENSG00000198416,39.34245059,-1.159533795,0.414919395,-2.794600131,0.005196395,0.039660641
ENSG00000197380,325.3505376,-0.440791432,0.157768526,-2.793912341,0.005207459,0.039725327
ENSG00000112561,86.90589825,-0.862956591,0.308894757,-2.793691289,0.00521102,0.039732732
ENSG00000162413,2310.999035,0.463337839,0.165910348,2.792700066,0.005227013,0.0398151
ENSG00000198018,266.9816617,-0.795414606,0.284818206,-2.79270984,0.005226855,0.0398151
ENSG00000125037,1231.697292,0.271774001,0.09732556,2.792421641,0.005231514,0.039829604
ENSG00000140511,147.451387,1.211960225,0.434151139,2.791562927,0.005245416,0.039915636
ENSG00000229474,22.83310167,-1.296216235,0.464431183,-2.790975891,0.005254939,0.039968276
ENSG00000160712,758.0895193,0.498627837,0.178705472,2.790221422,0.005267201,0.040025871
ENSG00000204842,1347.391739,0.422369599,0.151376702,2.790188931,0.005267729,0.040025871
ENSG00000156928,314.1558113,0.368922778,0.132261185,2.789350313,0.00528139,0.040109807
ENSG00000143797,792.1320926,-0.386211489,0.13853417,-2.787842803,0.005306028,0.040276982
ENSG00000110492,1567.821931,-0.458638664,0.164561057,-2.787042521,0.00531915,0.040336668
ENSG00000132507,3583.033048,0.292572981,0.104974698,2.787080963,0.005318519,0.040336668
ENSG00000124006,1621.407889,0.377313376,0.135441292,2.785807576,0.005339456,0.040470648
ENSG00000163870,656.5762021,0.309938937,0.111295108,2.784838831,0.005355434,0.040551681
ENSG00000198700,2285.518125,-0.302231284,0.108524796,-2.784905333,0.005354335,0.040551681
ENSG00000198909,1509.534788,0.47861847,0.171902561,2.784242814,0.005365285,0.040606236
ENSG00000080573,338.7664736,0.901053745,0.323668353,2.783879656,0.005371296,0.040631682
ENSG00000065882,812.4285482,0.395290081,0.142071645,2.78232917,0.005397027,0.040779142
ENSG00000119537,2606.170634,0.478166693,0.171864869,2.782224747,0.005398764,0.040779142
ENSG00000132824,6964.259101,0.38784469,0.139398617,2.782270711,0.005397999,0.040779142
ENSG00000140323,88.47831949,-1.168529173,0.420188574,-2.780963707,0.00541978,0.040908775
ENSG00000198589,1258.745417,0.303340627,0.109080997,2.780875079,0.005421259,0.040908775
ENSG00000174705,3943.446895,0.666191866,0.239726799,2.778962838,0.005453276,0.041130144
ENSG00000070961,1647.555843,0.514157152,0.185083761,2.77797009,0.005469965,0.041195257
ENSG00000118515,2784.075756,0.516962569,0.186090308,2.778019851,0.005469128,0.041195257
ENSG00000130517,1158.162673,-0.490519256,0.176558389,-2.77822684,0.005465645,0.041195257
ENSG00000136643,715.6971485,-0.264101194,0.095106739,-2.776892549,0.005488132,0.041275525
ENSG00000182952,870.0180084,0.293335247,0.105635622,2.776859194,0.005488695,0.041275525
ENSG00000197894,8218.246969,0.30044531,0.108185596,2.777128573,0.005484148,0.041275525
ENSG00000079332,3450.499118,0.331857284,0.11954761,2.775942446,0.005504195,0.041311085
ENSG00000120800,823.8913455,0.522024911,0.18805058,2.775981392,0.005503536,0.041311085
ENSG00000177432,135.1836764,-0.551784156,0.198756587,-2.776180472,0.005500167,0.041311085
ENSG00000196150,158.4668123,-0.564903391,0.203485943,-2.776129808,0.005501024,0.041311085
ENSG00000055130,1316.767061,0.291251274,0.104945141,2.775271631,0.005515562,0.041376155
ENSG00000173039,1405.05303,0.232825043,0.083907275,2.774789703,0.005523741,0.041417261
ENSG00000171817,44.72929965,-1.27366976,0.459088971,-2.774341881,0.005531352,0.041454062
ENSG00000006788,11.20240279,2.955195665,1.065582603,2.773314481,0.005548847,0.041564873
ENSG00000138382,387.8116321,0.437645362,0.157823591,2.773003442,0.005554153,0.041584317
ENSG00000135801,325.7550111,0.459521045,0.16578058,2.771862939,0.00557365,0.04169251
ENSG00000141741,506.0671328,0.300977536,0.108584015,2.771840196,0.005574039,0.04169251
ENSG00000008710,5182.008782,0.404539835,0.145972295,2.77134668,0.005582496,0.041733146
ENSG00000135414,692.3692136,-0.381520434,0.137673082,-2.771205724,0.005584913,0.041733146
ENSG00000198055,285.7463152,0.412916189,0.149022284,2.770835186,0.005591272,0.041760323
ENSG00000189298,146.7427821,-0.509236662,0.183827399,-2.770189127,0.005602375,0.041822889
ENSG00000132141,42.47300513,0.992741826,0.358463695,2.769434783,0.005615364,0.041899468
ENSG00000080824,15088.23058,-0.387053102,0.139856174,-2.76750815,0.005648663,0.04212744
ENSG00000113361,2364.638954,-1.267110689,0.45818554,-2.765496897,0.005683615,0.042354764
ENSG00000124772,16.75504902,1.460184861,0.528042661,2.765278206,0.005687427,0.042354764
ENSG00000154582,708.7146387,0.268633644,0.097139701,2.765436192,0.005684673,0.042354764
ENSG00000171798,47.31031535,-1.099133421,0.397531611,-2.764895649,0.005694101,0.042383891
ENSG00000111275,2803.40119,0.354103913,0.12811873,2.763873126,0.005711974,0.042496314
ENSG00000010278,3819.407056,0.570601178,0.206511382,2.763049534,0.005726408,0.042583043
ENSG00000012660,2397.975565,0.431280563,0.156111687,2.762641094,0.005733577,0.042615704
ENSG00000100209,186.9867139,-0.390397654,0.141328865,-2.762334891,0.005738958,0.042635039
ENSG00000119541,1394.24583,0.333792221,0.120866937,2.761650359,0.005751003,0.042683181
ENSG00000148985,275.001216,-0.39431739,0.142782154,-2.761671388,0.005750633,0.042683181
ENSG00000111602,183.3096604,-0.457413584,0.16571378,-2.760262812,0.005775488,0.042844178
ENSG00000197557,203.1403832,-0.572166671,0.207314286,-2.759899863,0.005781908,0.042871074
ENSG00000115183,1158.982519,-0.442904847,0.160537772,-2.758882491,0.005799939,0.04298399
ENSG00000198919,730.1737165,-0.270035197,0.097891885,-2.75850441,0.005806652,0.043012965
ENSG00000161791,582.7151289,-0.446192986,0.161800139,-2.757679863,0.005821318,0.04310079
ENSG00000163879,313.7769864,-0.389894488,0.141394201,-2.75749984,0.005824524,0.043103727
ENSG00000134138,737.2329717,-0.787524662,0.285637611,-2.757076212,0.005832076,0.043138801
ENSG00000125520,996.5981291,-0.496957758,0.180312723,-2.756088141,0.005849723,0.043248483
ENSG00000109501,1996.629473,0.523151987,0.18982928,2.755907771,0.00585295,0.043251495
ENSG00000101134,328.5950966,-0.911147264,0.330816473,-2.754237891,0.005882899,0.04345188
ENSG00000099953,137.1679621,-0.551327091,0.200217148,-2.753645711,0.005893553,0.043488694
ENSG00000275365,137.1679621,-0.551327091,0.200217148,-2.753645711,0.005893553,0.043488694
ENSG00000159445,242.1884662,-0.474553904,0.172419313,-2.752324524,0.005917385,0.043643559
ENSG00000016391,105.8180221,-1.274524436,0.463126185,-2.752002535,0.005923206,0.043648551
ENSG00000040731,73.61954003,-1.812795517,0.65872592,-2.75197235,0.005923752,0.043648551
ENSG00000272578,290.5288022,-0.408716084,0.148571906,-2.750964799,0.005942003,0.043762009
ENSG00000170017,6207.173787,0.839080388,0.305117112,2.750027304,0.00595903,0.043866352
ENSG00000166913,5388.5641,0.166447861,0.06053992,2.749390188,0.005970627,0.043909579
ENSG00000223802,28.14798093,-1.388351306,0.504954615,-2.749457604,0.005969398,0.043909579
ENSG00000072310,1587.094316,-0.795432574,0.289379039,-2.748756706,0.005982177,0.043970128
ENSG00000102882,2437.113686,-0.275774125,0.100331688,-2.748624399,0.005984592,0.043970128
ENSG00000178301,84.87008974,-0.898323452,0.327011679,-2.747068405,0.006013059,0.044158133
ENSG00000151502,1232.364052,-0.302994064,0.110319351,-2.746517825,0.006023161,0.044211157
ENSG00000077312,421.0577542,-0.369466385,0.134593738,-2.745048846,0.006050189,0.044388308
ENSG00000170456,459.3049463,-0.412177897,0.1501807,-2.744546387,0.006059459,0.044413837
ENSG00000203485,2691.952829,0.343337453,0.125090933,2.74470296,0.006056569,0.044413837
ENSG00000071205,896.5290721,0.48388203,0.176369815,2.743564885,0.006077604,0.044525557
ENSG00000148158,808.2503443,-0.487961418,0.177880209,-2.743202414,0.006084317,0.044553463
ENSG00000103035,1253.258428,0.269348162,0.098226502,2.742112938,0.006104535,0.044680186
ENSG00000132541,432.8511157,-0.673001347,0.245457701,-2.741822088,0.006109943,0.04469844
ENSG00000066135,1047.359886,-0.294108925,0.107286589,-2.741339142,0.006118931,0.044742863
ENSG00000115129,799.9385146,-0.314329656,0.114679523,-2.740939693,0.006126375,0.044754629
ENSG00000149091,1062.81471,-0.328715291,0.119925142,-2.741003975,0.006125177,0.044754629
ENSG00000184371,3097.944063,0.369696463,0.134918231,2.740152022,0.006141077,0.044840679
ENSG00000077549,5049.690548,0.30591943,0.1116785,2.739286697,0.006157265,0.044937493
ENSG00000173040,464.442488,0.32427556,0.118387382,2.739105753,0.006160655,0.044940853
ENSG00000076242,550.0190732,-0.348851188,0.127416084,-2.737889744,0.00618348,0.045046074
ENSG00000099904,1105.510698,0.319071564,0.116542039,2.737823764,0.006184721,0.045046074
ENSG00000123636,720.6083951,-0.371213357,0.135592481,-2.737713437,0.006186796,0.045046074
ENSG00000174899,285.2209483,0.817472751,0.298597069,2.737711907,0.006186825,0.045046074
ENSG00000182095,4226.344946,0.195102152,0.071319237,2.735617477,0.006226336,0.045290762
ENSG00000185298,420.0287501,0.404485673,0.147858012,2.735635818,0.006225989,0.045290762
ENSG00000135924,1875.667699,-0.290359836,0.106174885,-2.734731805,0.006243112,0.045391271
ENSG00000134802,1261.145906,-0.479867478,0.175502731,-2.734245075,0.006252349,0.045436895
ENSG00000178449,324.9622598,0.390486294,0.142826181,2.733996614,0.006257069,0.045449665
ENSG00000156976,6266.109139,-0.184756479,0.067584147,-2.733725102,0.00626223,0.045465629
ENSG00000188869,28.45885962,-1.081584094,0.395718332,-2.733217054,0.006271899,0.045514284
ENSG00000116604,1676.291063,0.304080898,0.111319697,2.731600107,0.006302759,0.045716608
ENSG00000120756,10.54535101,-1.440632422,0.527528163,-2.730910922,0.006315954,0.045769037
ENSG00000174501,135.2442536,-0.625977096,0.229214937,-2.730961188,0.006314991,0.045769037
ENSG00000184254,1589.864721,-1.223833227,0.448190665,-2.730608476,0.006321752,0.045789426
ENSG00000150687,7494.673408,-0.798662495,0.292573004,-2.729788754,0.006337492,0.045860126
ENSG00000186364,56.06603315,-0.836100034,0.306282166,-2.72983584,0.006336587,0.045860126
ENSG00000104881,173.0308824,0.585148279,0.214461232,2.728457136,0.006363136,0.046002294
ENSG00000170775,215.0004928,1.510874159,0.553743281,2.728474025,0.00636281,0.046002294
ENSG00000258130,48.06458319,-0.710169359,0.260354601,-2.72770044,0.00637775,0.046082009
ENSG00000275003,245.4552285,0.448204191,0.164323308,2.72757527,0.00638017,0.046082009
ENSG00000178252,2804.596087,-0.316042559,0.115914356,-2.726517834,0.006400649,0.04620817
ENSG00000100577,203.5051498,-0.350644715,0.128706163,-2.7243817,0.0064422,0.04642076
ENSG00000110911,1040.140823,0.330275285,0.121223431,2.724516887,0.006439564,0.04642076
ENSG00000119392,657.9120925,0.338412044,0.124210298,2.724508752,0.006439722,0.04642076
ENSG00000256340,17.87443022,-1.499412058,0.550340983,-2.724514625,0.006439608,0.04642076
ENSG00000185024,483.5054879,-0.256908656,0.094324723,-2.723661922,0.006456256,0.046500198
ENSG00000121858,242.6338605,-0.927826812,0.34080702,-2.722440433,0.006480171,0.046628663
ENSG00000163131,93.51665091,-1.18463927,0.435120042,-2.722557356,0.006477879,0.046628663
ENSG00000110583,404.9511489,-0.460190375,0.169069982,-2.721892845,0.006490919,0.046684098
ENSG00000198944,13.78347746,-1.488245193,0.546825277,-2.721610093,0.006496474,0.046702161
ENSG00000081692,268.305547,-0.412840856,0.151755631,-2.720431878,0.00651967,0.046840166
ENSG00000114978,2924.856943,0.268698937,0.098784024,2.720064703,0.006526914,0.046840166
ENSG00000188483,603.0768829,-0.673900886,0.247756261,-2.720015559,0.006527884,0.046840166
ENSG00000205339,3593.136495,0.24574953,0.090347552,2.720046353,0.006527277,0.046840166
ENSG00000163611,207.9601918,-0.59490946,0.21872908,-2.719846214,0.006531228,0.046842251
ENSG00000178038,36.66954581,-0.864966386,0.318100514,-2.719160603,0.006544782,0.046917525
ENSG00000110047,2054.363805,0.328357726,0.120821148,2.717717317,0.006573397,0.047100648
ENSG00000035681,1044.926789,-0.337523456,0.124219488,-2.717153816,0.0065846,0.047158892
ENSG00000115514,457.6302187,0.318142656,0.117105752,2.716712453,0.006593386,0.047199785
ENSG00000168291,875.1639511,0.291100462,0.10718151,2.715957835,0.006608433,0.047285437
ENSG00000120899,402.7153547,1.130598953,0.416478049,2.714666366,0.006634257,0.047448082
ENSG00000134905,885.1955975,0.41737671,0.153765675,2.71436853,0.006640225,0.047468636
