gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000178934,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000178947,8.097624582,-0.607250234,0.727712219,-0.834464805,0.404019112,NA
ENSG00000178965,2.546701565,1.45893451,1.921590983,0.759232596,0.44771343,NA
ENSG00000178997,3.157057491,1.248351229,1.499146586,0.832707916,0.405009479,NA
ENSG00000179008,2.832687975,-0.052752289,1.148755814,-0.045921238,0.963373026,NA
ENSG00000179023,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000179031,0.534606103,-1.119498881,2.998917536,-0.373300989,0.708924441,NA
ENSG00000179038,1.009884625,-0.584036023,1.891007614,-0.308849112,0.757436308,NA
ENSG00000179046,2.717638462,1.531056201,1.030155771,1.486237561,0.137216296,NA
ENSG00000179059,6.802486401,-0.175655333,0.75883468,-0.231480371,0.816941633,NA
ENSG00000179083,1.055985843,0.301669849,1.685723097,0.178955755,0.857972443,NA
ENSG00000179097,1.317871076,-1.358140321,3.282910024,-0.413700135,0.679093728,NA
ENSG00000179101,0.136165139,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000179111,1.452797334,-1.045579515,1.528311586,-0.684140279,0.493886589,NA
ENSG00000179131,0.106073888,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000179133,4.639377248,-0.817888697,0.85928669,-0.95182284,0.341186837,NA
ENSG00000179148,1.260913833,2.148582581,1.848231427,1.16250733,0.245029449,NA
ENSG00000179165,0.1226236,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000179178,0.089738504,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000179270,1.547853511,-3.142049948,2.579462313,-1.218102676,0.223184957,NA
ENSG00000179284,2.709276323,-0.141990595,1.026115202,-0.138376855,0.889942588,NA
ENSG00000179292,1.889447819,-0.011209908,1.527649656,-0.007338009,0.994145168,NA
ENSG00000179299,1.291870511,-1.321456681,1.649378059,-0.801184831,0.423024652,NA
ENSG00000179331,0.45786743,-2.23925708,3.039515539,-0.736715128,0.461295605,NA
ENSG00000179342,0.608481673,0.63470776,2.437387211,0.260404977,0.794551404,NA
ENSG00000179363,2.634384306,0.512501554,1.150093079,0.445617458,0.655873598,NA
ENSG00000179399,0.473888265,1.385888525,3.080250892,0.449927157,0.652762965,NA
ENSG00000179455,8.128068714,0.300435451,0.664323471,0.452242716,0.651094138,NA
ENSG00000179468,0.186293186,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000179477,0.212147777,-1.227565759,3.528897879,-0.347860947,0.727944615,NA
ENSG00000179520,0.310995184,1.930648585,3.503193682,0.551111003,0.581557583,NA
ENSG00000179542,5.383261244,0.011095114,0.957186215,0.011591386,0.99075162,NA
ENSG00000179546,2.875698744,-1.038966735,0.989116755,-1.050398479,0.293534945,NA
ENSG00000179564,0.669857932,-0.827604927,2.038703592,-0.405946667,0.684781788,NA
ENSG00000179571,0.10654634,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000179580,0.179477007,1.416881936,3.525453566,0.401900609,0.687757174,NA
ENSG00000179603,0.089738504,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000179673,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000179709,1.198125405,-1.026599078,1.475266808,-0.695873501,0.486508054,NA
ENSG00000179766,1.141922086,-1.753857737,1.830630714,-0.958062007,0.338031492,NA
ENSG00000179774,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000179776,0.131518177,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000179813,3.700398605,-3.760945437,1.254487587,-2.997993345,0.002717636,NA
ENSG00000179826,3.393543429,-0.684681453,0.97238129,-0.704128576,0.481352706,NA
ENSG00000179846,2.719976,1.482006035,1.151133096,1.287432391,0.197943621,NA
ENSG00000179855,8.595496142,0.505072761,0.681122164,0.741530357,0.458371932,NA
ENSG00000179873,2.173413039,-1.266347371,1.099564869,-1.151680458,0.249452406,NA
ENSG00000179902,0.812753528,-1.218129309,1.959255978,-0.621730556,0.534119056,NA
ENSG00000179915,1.32124337,3.929313465,1.783849101,2.202716285,0.027614752,NA
ENSG00000179921,4.777905686,0.601896072,0.842329595,0.714561231,0.474880208,NA
ENSG00000179938,8.547853243,-0.448700961,0.643394518,-0.697396308,0.485554812,NA
ENSG00000179967,2.071960609,-0.901292153,2.514569715,-0.358427984,0.720023053,NA
ENSG00000180016,0.106073888,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000180019,0.1226236,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000180044,1.802550442,1.424223104,1.508233087,0.944299071,0.34501684,NA
ENSG00000180053,0.221256681,1.539409268,3.522955929,0.436965236,0.66213656,NA
ENSG00000180061,0.43805142,-1.119463925,3.15926647,-0.354342989,0.723081854,NA
ENSG00000180071,4.303129582,0.9036655,1.641820194,0.550404669,0.582041847,NA
ENSG00000180083,2.539980264,-1.314073349,1.263879992,-1.039713705,0.298472931,NA
ENSG00000180090,0.438996323,-1.122898904,3.158154415,-0.355555415,0.722173538,NA
ENSG00000180116,4.584849711,0.138628201,0.741951278,0.186842729,0.851783944,NA
ENSG00000180138,0.408174496,-0.023395011,3.264191645,-0.007167168,0.994281476,NA
ENSG00000180152,3.842686344,-0.142857324,0.8515826,-0.1677551,0.866775947,NA
ENSG00000180172,0.1226236,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000180176,0.10654634,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000180178,4.641112315,-0.254662785,1.045267044,-0.243634186,0.80751415,NA
ENSG00000180189,2.143391045,-1.039808163,1.182391747,-0.879410877,0.379178537,NA
ENSG00000180209,1.109294466,0.605502911,1.845318439,0.328129226,0.742813957,NA
ENSG00000180210,0.229169941,-1.2729428,3.526736984,-0.360940667,0.718143802,NA
ENSG00000180211,0.238064517,0.173365715,3.533811541,0.049059129,0.960872175,NA
ENSG00000180219,0.089738504,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000180221,0.195812392,0.173365715,3.533811541,0.049059129,0.960872175,NA
ENSG00000180245,0.992945984,-2.335381255,1.787840852,-1.30625791,0.191464865,NA
ENSG00000180287,38.27287256,1.638145656,1.140356691,1.436520405,NA,NA
ENSG00000180316,3.697861851,1.616948514,0.900131292,1.796347409,0.072439282,NA
ENSG00000180332,0.86372273,0.503120657,1.75070659,0.287381484,0.773820237,NA
ENSG00000180347,1.188342976,0.04270804,1.45593114,0.029333833,0.976598344,NA
ENSG00000180353,4.023266411,-0.980352129,1.024130805,-0.957252848,0.338439649,NA
ENSG00000180383,0.136165139,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000180389,0.106073888,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000180432,4.914250121,1.128900014,0.93403738,1.208624021,0.226807324,NA
ENSG00000180438,7.299246372,-0.145789797,0.629981022,-0.231419348,0.816989036,NA
ENSG00000180440,0.089738504,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000180475,0.757394977,1.278519491,2.82878202,0.45196819,0.651291898,NA
ENSG00000180532,1.144187055,-0.119317021,1.859630468,-0.064161683,0.948841487,NA
ENSG00000180535,0.27603169,1.539409241,3.52295593,0.436965228,0.662136566,NA
ENSG00000180574,0.245348051,0.173365715,3.533811541,0.049059129,0.960872175,NA
ENSG00000180610,1.151756468,-0.705779741,1.632255707,-0.432395328,0.665454113,NA
ENSG00000180613,1.245801166,2.974156012,2.557116522,1.163089748,0.244793091,NA
ENSG00000180638,3.378715941,-0.009715406,1.020409672,-0.009521084,0.992403389,NA
ENSG00000180644,0.351894391,-0.50993406,3.528719028,-0.144509681,0.885098013,NA
ENSG00000180697,0.131518177,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000180720,0.791010651,-0.253326222,2.26304511,-0.111940421,0.910870647,NA
ENSG00000180730,3.101199472,1.305462332,1.172315833,1.113575621,0.26546129,NA
ENSG00000180739,1.551210342,0.859044198,1.458586945,0.588956456,0.555890484,NA
ENSG00000180745,0.509922344,-1.221291922,3.055492185,-0.399703828,0.689374672,NA
ENSG00000180770,0.21309268,-1.2312738,3.528719186,-0.348929381,0.727142327,NA
ENSG00000180777,7.273103599,-0.479398033,0.917414438,-0.522553398,0.601285078,NA
ENSG00000180806,8.004100966,0.415624066,0.927281409,0.448217835,0.653995992,NA
ENSG00000180815,6.614049403,-1.896371898,0.87966152,-2.155797264,0.031099499,NA
ENSG00000180818,0.485422959,-2.313782246,3.457456148,-0.669215211,0.503358204,NA
ENSG00000180828,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000180871,1.327149785,0.234376075,1.44028259,0.162729229,0.870731633,NA
ENSG00000180878,2.350723027,-0.578185957,1.110005809,-0.520885524,0.60244652,NA
ENSG00000180909,0.10654634,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000180919,0.245348051,0.173365715,3.533811541,0.049059129,0.960872175,NA
ENSG00000180929,0.830994908,-0.331148884,1.758858882,-0.188274845,0.850661203,NA
ENSG00000180988,0.263036354,1.701039571,3.517325313,0.483617357,0.628657454,NA
ENSG00000180999,0.344138406,-0.508648145,3.35219545,-0.151735826,0.879395299,NA
ENSG00000181013,1.616311272,1.434973872,1.421519673,1.009464658,0.312751843,NA
ENSG00000181017,0.212147777,-1.227565759,3.528897879,-0.347860947,0.727944615,NA
ENSG00000181023,0.186293186,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000181031,8.045125979,0.660152505,0.835415994,0.790208124,0.429406232,NA
ENSG00000181036,2.264412984,0.047481978,1.356085866,0.035013991,0.972068585,NA
ENSG00000181074,1.745733536,-0.565165394,1.297300157,-0.435647364,0.663092601,NA
ENSG00000181085,1.407509289,-0.064314656,1.541287688,-0.041727872,0.966715634,NA
ENSG00000181092,4.610825377,0.22133254,0.847967808,0.261015263,0.794080737,NA
ENSG00000181109,0.660237876,-1.561706327,2.88489906,-0.541338291,0.588274433,NA
ENSG00000181126,2.216836711,-0.178984466,1.332690474,-0.134303103,0.8931629,NA
ENSG00000181143,0.089738504,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000181240,2.771711385,-0.84247141,1.168436398,-0.72102462,0.470894367,NA
ENSG00000181260,0.457968279,-1.015767075,3.099500585,-0.327719595,0.743123687,NA
ENSG00000181291,0.367971651,-0.551401341,3.291937772,-0.167500536,0.866976226,NA
ENSG00000181333,3.156723216,-0.260281206,1.101202999,-0.236360786,0.813152723,NA
ENSG00000181355,0.560889347,-0.704908397,3.044921428,-0.231502984,0.816924067,NA
ENSG00000181359,2.142271774,-1.562555286,1.673763724,-0.933557864,0.350532009,NA
ENSG00000181378,0.447160324,1.217385701,3.093655632,0.393510412,0.693942536,NA
ENSG00000181392,8.499752109,0.767720247,0.622201866,1.233876479,0.217248936,NA
ENSG00000181409,3.920373423,-0.437295009,0.99151755,-0.441036075,0.659186881,NA
ENSG00000181418,2.014103632,-0.18640962,1.135930124,-0.164103069,0.869650006,NA
ENSG00000181449,0.580119428,-1.478578146,2.390431359,-0.618540307,0.536219237,NA
ENSG00000181499,0.106073888,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000181524,1.013738213,-0.261984655,1.614382661,-0.162281633,0.871084078,NA
ENSG00000181541,2.131316841,0.430704521,1.481019301,0.290816278,0.771191835,NA
ENSG00000181577,0.560933145,-2.534123796,2.894408258,-0.875523966,0.381288876,NA
ENSG00000181585,2.426756535,-1.727858709,1.628291544,-1.061148242,0.288622537,NA
ENSG00000181616,0.637344437,-0.977008364,2.405324917,-0.406185608,0.684606228,NA
ENSG00000181626,2.447173179,0.267079739,1.3072957,0.204299409,0.838119532,NA
ENSG00000181652,5.610058493,0.211373367,1.038634773,0.203510775,0.838735825,NA
ENSG00000181656,0.892438224,-2.325597703,2.70445088,-0.859914935,0.389835935,NA
ENSG00000181741,0.261425311,0.173365715,3.533811541,0.049059129,0.960872175,NA
ENSG00000181773,2.625403058,-1.002289001,1.234857158,-0.81166392,0.416984503,NA
ENSG00000181781,0.495209973,1.190926599,3.504251785,0.339851892,0.733968067,NA
ENSG00000181790,1.537348417,-2.286005716,1.619832743,-1.411260345,0.158167863,NA
ENSG00000181847,0.736044152,0.36014614,3.441393996,0.104651237,0.916652556,NA
ENSG00000181856,7.741020147,1.129114841,0.662491232,1.704346845,0.088316308,NA
ENSG00000181984,1.390366328,-3.019301709,2.516793731,-1.199661964,0.230270651,NA
ENSG00000182000,0.106073888,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000182040,1.318501362,-0.739615634,1.797183916,-0.411541427,0.680675571,NA
ENSG00000182048,0.136165139,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000182053,0.416405132,2.267662772,3.482349766,0.651187538,0.514925434,NA
ENSG00000182103,2.03849253,1.672045545,1.422095421,1.175761851,0.239690055,NA
ENSG00000182111,5.036273166,-0.197516592,0.743273776,-0.26573868,0.790440472,NA
ENSG00000182156,0.089738504,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000182177,6.328196278,-0.446016145,0.737878697,-0.604457274,0.545539668,NA
ENSG00000182255,0.451807286,-0.149594509,3.511451525,-0.042601901,0.96601888,NA
ENSG00000182256,2.048779048,-0.350931276,1.086648757,-0.322948214,0.746734461,NA
ENSG00000182261,5.185875504,1.340727219,1.036290442,1.293775533,0.195742966,NA
ENSG00000182264,4.206146097,0.376323481,0.81777038,0.460182333,0.645385351,NA
ENSG00000182308,2.980053535,-0.157012987,1.064972655,-0.14743382,0.882789612,NA
ENSG00000182330,0.832810263,3.269807429,3.433313115,0.952376704,0.34090597,NA
ENSG00000182333,0.10654634,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000182346,0.10654634,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000182347,1.88170916,1.158705877,1.316847816,0.87990872,0.37890876,NA
ENSG00000182383,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000182450,2.360097353,0.208055074,1.260747796,0.165025134,0.868924199,NA
ENSG00000182459,0.433404458,0.138862132,3.201751886,0.043370672,0.965406056,NA
ENSG00000182472,7.868012414,0.825362043,0.680133235,1.213529938,0.224927275,NA
ENSG00000182477,0.270319888,1.72808789,3.515553517,0.491554995,0.623033966,NA
ENSG00000182489,1.557013611,-0.770190981,1.398013013,-0.55091832,0.581689668,NA
ENSG00000182508,2.958496335,-1.232039561,1.179323626,-1.044700143,0.296161579,NA
ENSG00000182521,3.265512939,-0.452432137,0.935324638,-0.483716689,0.628586947,NA
ENSG00000182533,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000182557,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000182574,0.741628006,-1.917518821,2.316423223,-0.827792953,0.407787766,NA
ENSG00000182578,5.077681798,-0.337161054,0.869935433,-0.387570204,0.698334122,NA
ENSG00000182583,0.089738504,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000182585,1.247247863,2.076747131,1.891207618,1.09810637,0.272158044,NA
ENSG00000182632,1.676259733,-1.495129222,1.414462709,-1.057029791,0.290497991,NA
ENSG00000182645,0.567333925,0.31120036,2.524227708,0.123285375,0.901881121,NA
ENSG00000182674,6.622442859,-2.290084187,1.133994125,-2.019485054,0.043436829,NA
ENSG00000182676,1.074914002,1.737465851,2.136912144,0.813073133,0.416176129,NA
ENSG00000182687,0.683871922,-0.857425516,2.037691721,-0.420782745,0.673913733,NA
ENSG00000182722,0.131518177,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000182732,6.053771342,-2.030963888,1.035016646,-1.962252391,0.049733107,NA
ENSG00000182747,0.131518177,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000182759,0.588598605,2.790218217,2.786639463,1.001284254,0.316689403,NA
ENSG00000182782,0.620170096,0.793814715,2.125052833,0.373550579,0.708738709,NA
ENSG00000182791,5.369036595,-0.540207997,0.823565234,-0.655938321,0.51186381,NA
ENSG00000182795,0.899069383,0.823307178,2.789482913,0.29514688,0.767881679,NA
ENSG00000182798,0.455331708,-2.231073464,3.042261048,-0.733360296,0.463338708,NA
ENSG00000182866,1.65679665,0.125381393,1.469436054,0.085326199,0.932002064,NA
ENSG00000182870,0.834359857,-1.500293629,2.303383773,-0.651343318,0.514824891,NA
ENSG00000182896,0.57791797,0.673745007,2.984283939,0.225764378,0.821384684,NA
ENSG00000182931,2.704277771,-1.212100813,1.176813921,-1.029985107,0.303016997,NA
ENSG00000182950,6.2427613,-1.339436681,0.810459067,-1.652688872,0.0983942,NA
ENSG00000182965,0.1226236,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000183018,6.670642316,-0.950987838,0.957149584,-0.9935624,0.320435957,NA
ENSG00000183022,0.10654634,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000183055,0.50410455,2.509898232,3.467319923,0.723872699,0.469143892,NA
ENSG00000183090,2.745976154,-3.053763133,2.224620919,-1.372711687,0.169841995,NA
ENSG00000183092,7.307836522,-2.39890559,1.236113876,-1.940683328,0.0522967,NA
ENSG00000183114,0.367499199,-0.548890205,3.292564054,-0.166706007,0.867601379,NA
ENSG00000183117,13.06362523,0.738560846,1.036708164,0.712409598,NA,NA
ENSG00000183128,0.263036354,1.701039571,3.517325313,0.483617357,0.628657454,NA
ENSG00000183145,2.243374423,-0.116129109,1.124797081,-0.103244497,0.917768925,NA
ENSG00000183146,1.247247863,2.076747131,1.891207618,1.09810637,0.272158044,NA
ENSG00000183148,0.854275077,-0.42085222,1.964335501,-0.214246609,0.830354751,NA
ENSG00000183150,2.02607054,0.48979605,1.235788875,0.396342822,0.691852141,NA
ENSG00000183166,2.142923715,0.693883539,1.330695425,0.521444296,0.602057301,NA
ENSG00000183169,4.449081042,2.488103939,1.233998144,2.016294717,0.043769167,NA
ENSG00000183171,7.022911699,0.439161838,0.672154424,0.653364499,0.51352132,NA
ENSG00000183185,0.212147777,-1.227565759,3.528897879,-0.347860947,0.727944615,NA
ENSG00000183186,0.392097236,0.016208021,3.298782574,0.004913334,0.996079742,NA
ENSG00000183199,0.871985381,1.497977937,1.955611555,0.76598951,0.443682544,NA
ENSG00000183214,29.78907644,-0.394808029,1.870748419,-0.211042824,NA,NA
ENSG00000183230,1.699544474,-4.132925632,2.859295514,-1.445434938,0.148335756,NA
ENSG00000183239,0.138801711,0.894699723,3.533811541,0.253182637,0.800127084,NA
ENSG00000183246,6.672997512,-1.241758932,1.640460244,-0.756957651,0.449075235,NA
ENSG00000183248,1.202373666,-1.760589023,2.134666078,-0.824760856,0.409507374,NA
ENSG00000183251,0.106073888,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000183273,1.753547308,-1.160345027,1.836695062,-0.631757035,0.527545653,NA
ENSG00000183292,4.479941935,0.384441164,0.952638162,0.403554234,0.686540546,NA
ENSG00000183298,1.145104213,1.224998506,1.654678083,0.740324368,0.459103198,NA
ENSG00000183304,0.741728856,-0.762344463,1.83238145,-0.416040264,0.67738054,NA
ENSG00000183307,8.187329896,-0.002942673,0.624468415,-0.004712284,0.996240155,NA
ENSG00000183311,1482.404039,-1.320881569,2.351731744,-0.561663367,NA,NA
ENSG00000183317,3.022542308,-0.309796004,1.21093918,-0.255831184,0.798081194,NA
ENSG00000183318,0.327803021,0.818690042,3.383405464,0.241972194,0.808801709,NA
ENSG00000183347,2.167073484,0.734014463,1.211555974,0.60584445,0.54461805,NA
ENSG00000183378,4.744263852,1.577548201,1.27343756,1.238810799,0.215415574,NA
ENSG00000183379,0.777284739,0.438854323,2.262827369,0.193940699,0.846222315,NA
ENSG00000183395,2.556810311,-3.941925693,1.435606128,-2.74582674,0.006035863,NA
ENSG00000183396,0.497912999,0.356587732,3.094853365,0.115219589,0.908271073,NA
ENSG00000183421,0.10654634,-0.547972798,3.533811541,-0.155065654,0.876769559,NA
ENSG00000183423,1.821897984,-0.240335823,1.715398826,-0.140104925,0.88857709,NA
